Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,86.12999725341797,86.30999755859375,85.5,85.94999694824219,79.63352966308594,22483800
2018-01-03,86.05999755859375,86.51000213623047,85.97000122070312,86.3499984741211,80.00413513183594,26061400
2018-01-04,86.58999633789062,87.66000366210938,86.56999969482422,87.11000061035156,80.70826721191406,21912000
2018-01-05,87.66000366210938,88.41000366210938,87.43000030517578,88.19000244140625,81.70890045166016,23407100
2018-01-08,88.19999694824219,88.58000183105469,87.5999984741211,88.27999877929688,81.79226684570312,22113000
2018-01-09,88.6500015258789,88.7300033569336,87.86000061035156,88.22000122070312,81.7366943359375,19484300
2018-01-10,87.86000061035156,88.19000244140625,87.41000366210938,87.81999969482422,81.36608123779297,18652200
2018-01-11,88.12999725341797,88.12999725341797,87.23999786376953,88.08000183105469,81.60696411132812,17808900
2018-01-12,88.66999816894531,89.77999877929688,88.44999694824219,89.5999984741211,83.01526641845703,24271500
2018-01-16,90.0999984741211,90.79000091552734,88.01000213623047,88.3499984741211,81.85713958740234,36599700
2018-01-17,89.08000183105469,90.27999877929688,88.75,90.13999938964844,83.51561737060547,25621200
2018-01-18,89.80000305175781,90.66999816894531,89.66000366210938,90.0999984741211,83.47853088378906,24159700
2018-01-19,90.13999938964844,90.61000061035156,89.66000366210938,90.0,83.38587951660156,36875000
2018-01-22,90.0,91.62000274658203,89.73999786376953,91.61000061035156,84.8775634765625,23601600
2018-01-23,91.9000015258789,92.30000305175781,91.54000091552734,91.9000015258789,85.14625549316406,23412800
2018-01-24,92.55000305175781,93.43000030517578,91.58000183105469,91.81999969482422,85.07215881347656,33277500
2018-01-25,92.47000122070312,93.23999786376953,91.93000030517578,92.33000183105469,85.5446548461914,26383200
2018-01-26,93.12000274658203,94.05999755859375,92.58000183105469,94.05999755859375,87.14750671386719,29172200
2018-01-29,95.13999938964844,95.44999694824219,93.72000122070312,93.91999816894531,87.01781463623047,31569900
2018-01-30,93.30000305175781,93.66000366210938,92.0999984741211,92.73999786376953,85.92450714111328,38635100
2018-01-31,93.75,95.4000015258789,93.51000213623047,95.01000213623047,88.02769470214844,48756300
2018-02-01,94.79000091552734,96.06999969482422,93.58000183105469,94.26000213623047,87.33281707763672,47227900
2018-02-02,93.63999938964844,93.97000122070312,91.5,91.77999877929688,85.03506469726562,47867800
2018-02-05,90.55999755859375,93.23999786376953,88.0,88.0,81.53289031982422,51031500
2018-02-06,86.88999938964844,91.4800033569336,85.25,91.33000183105469,84.61815643310547,67998600
2018-02-07,90.48999786376953,91.7699966430664,89.19999694824219,89.61000061035156,83.0245361328125,41107600
2018-02-08,89.70999908447266,89.87999725341797,84.76000213623047,85.01000213623047,78.76261138916016,55628700
2018-02-09,86.30000305175781,88.93000030517578,83.83000183105469,88.18000030517578,81.69964599609375,63499100
2018-02-12,88.73999786376953,89.77999877929688,87.93000030517578,89.12999725341797,82.57984161376953,35720300
2018-02-13,88.93000030517578,90.0,87.80000305175781,89.83000183105469,83.22835540771484,26407700
2018-02-14,88.51000213623047,90.98999786376953,88.41000366210938,90.80999755859375,84.53156280517578,34960900
